user_id,contents_id_content,interaction_score,views_count,last_view
device_05c90f14,b77e7e0a-b2da-418b-8f86-6cc73c24254a,0.1829547709649971,1,2026-07-30 03:46:12.330685+00:00
device_05c90f14,d8f046d4-0fd0-424e-9b7d-1ad89485766a,0.18773020133635576,1,2026-07-08 16:48:15.436369+00:00
device_05cce64d,29c70151-0b4a-4225-8eb2-eb5abce97b15,0.9830273862823933,2,2026-08-24 11:47:17.477845+00:00
device_05cce64d,849d2910-63e6-42b9-bc4d-f43f9d152bcf,0.4932566688132598,1,2026-07-28 00:29:44.618317+00:00
device_05cce64d,92628f5b-aa64-41bb-a679-f0b01507a173,0.5876901618609511,1,2026-08-22 11:54:40.773335+00:00
device_05cce64d,b77e7e0a-b2da-418b-8f86-6cc73c24254a,2.717953689847482,3,2026-08-31 13:54:07.135910+00:00
device_206a1d37,2b4ccc8e-b559-4c16-ac4a-59687e9c10bd,1.5181861893509672,1,2026-08-09 06:56:08.012520+00:00
device_206a1d37,4d21cdd5-8bbb-4588-9d75-bdf304eabaa2,0.37603597905257535,1,2026-07-22 14:15:00.739673+00:00
device_206a1d37,66f6edee-0df5-41d3-a724-c4f06da0926a,0.5578064722239009,1,2026-07-20 06:19:51.550619+00:00
device_206a1d37,b4138e54-6653-472c-ae8b-b01fa86a3b0e,1.7071871055122954,2,2026-08-19 16:40:46.336441+00:00
device_206a1d37,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,0.5011114968108201,2,2026-08-14 16:04:17.988213+00:00
device_20a9d480,153eb443-bf3a-4972-91d8-9789b011510b,0.31810515586720706,1,2026-08-10 05:16:43.500087+00:00
device_20a9d480,92628f5b-aa64-41bb-a679-f0b01507a173,2.678054009416,1,2026-08-30 20:34:02.716266+00:00
device_20a9d480,9a440ecf-18b0-4c1f-86e3-1793d657fe60,3.0853168659830397,2,2026-08-30 08:08:24.712164+00:00
device_20a9d480,b4138e54-6653-472c-ae8b-b01fa86a3b0e,0.9841095675962116,1,2026-09-01 19:22:09.342868+00:00
device_20a9d480,b77e7e0a-b2da-418b-8f86-6cc73c24254a,0.9358949159136802,1,2026-08-31 19:15:24.923157+00:00
device_20a9d480,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,0.16254707383823339,1,2026-07-27 18:59:59.482606+00:00
device_25e07130,34649ace-ddf1-4f19-aa4e-2f065c52ac56,1.9118167607892977,1,2026-08-24 02:47:23.745779+00:00
device_25e07130,4d21cdd5-8bbb-4588-9d75-bdf304eabaa2,5.369248872698993,2,2026-09-01 04:34:41.261226+00:00
device_25e07130,66f6edee-0df5-41d3-a724-c4f06da0926a,0.08309957574680715,1,2026-07-14 08:57:15.814863+00:00
device_25e07130,b4138e54-6653-472c-ae8b-b01fa86a3b0e,0.7601944720024596,1,2026-08-05 16:07:01.721334+00:00
device_25e07130,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,0.8799191257513677,2,2026-08-12 12:48:19.886562+00:00
device_25e07130,dbb4a727-6747-4aad-95de-33be8902e079,1.537040710290464,1,2026-08-19 18:03:22.746774+00:00
device_2662ff67,153eb443-bf3a-4972-91d8-9789b011510b,0.3821784715354928,1,2026-07-22 22:01:39.307141+00:00
device_2662ff67,2b4ccc8e-b559-4c16-ac4a-59687e9c10bd,2.822985791669652,1,2026-08-21 16:40:09.762270+00:00
device_2662ff67,34649ace-ddf1-4f19-aa4e-2f065c52ac56,4.6387354699350745,2,2026-09-01 21:36:42.313380+00:00
device_2662ff67,b4138e54-6653-472c-ae8b-b01fa86a3b0e,0.2148731440683293,1,2026-07-11 09:37:28.001292+00:00
device_2662ff67,b77e7e0a-b2da-418b-8f86-6cc73c24254a,3.1260160569034183,3,2026-08-31 05:45:38.429642+00:00
device_2662ff67,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,1.208605653625345,2,2026-08-31 05:17:14.453104+00:00
device_31bb5897,153eb443-bf3a-4972-91d8-9789b011510b,0.820623424802104,1,2026-08-29 04:09:58.546627+00:00
device_31bb5897,4d21cdd5-8bbb-4588-9d75-bdf304eabaa2,0.18077635288527238,1,2026-07-29 22:01:13.791553+00:00
device_31bb5897,821622ab-94f7-498c-b216-82c39b77ef9d,3.7716460593225913,1,2026-08-27 11:43:59.719581+00:00
device_31bb5897,9a440ecf-18b0-4c1f-86e3-1793d657fe60,1.1532773783696615,2,2026-08-30 01:27:24.029280+00:00
device_31bb5897,b4138e54-6653-472c-ae8b-b01fa86a3b0e,2.638957658177057,1,2026-08-30 13:30:30.053372+00:00
device_33124e20,23a58e84-c462-4bf8-a5ea-c7bc3825a70c,2.1849798258249593,1,2026-08-16 13:41:55.998457+00:00
device_33124e20,73f00342-0b53-43b9-bbcf-1a523751ddda,0.6861735922571573,1,2026-08-25 14:16:41.147771+00:00
device_33124e20,b4138e54-6653-472c-ae8b-b01fa86a3b0e,0.9121777653547755,1,2026-08-09 07:36:08.045860+00:00
device_33720fe8,153eb443-bf3a-4972-91d8-9789b011510b,0.7694511977021277,1,2026-08-05 21:55:36.129932+00:00
device_33720fe8,29c70151-0b4a-4225-8eb2-eb5abce97b15,2.902004089379633,1,2026-09-01 11:07:00.381283+00:00
device_33720fe8,53ccbf55-ec6c-41ee-b286-a287c99906a8,2.9650824402494744,2,2026-08-30 10:58:58.790985+00:00
device_33720fe8,66f6edee-0df5-41d3-a724-c4f06da0926a,0.4361397286129855,1,2026-08-16 12:45:26.886669+00:00
device_33720fe8,821622ab-94f7-498c-b216-82c39b77ef9d,2.8436636949496,3,2026-08-30 00:35:15.018882+00:00
device_33720fe8,849d2910-63e6-42b9-bc4d-f43f9d152bcf,3.7041771416475218,2,2026-08-21 19:28:52.742812+00:00
device_37f4a7b9,153eb443-bf3a-4972-91d8-9789b011510b,2.6444209143981174,2,2026-08-30 11:03:49.014395+00:00
device_37f4a7b9,23a58e84-c462-4bf8-a5ea-c7bc3825a70c,1.920102215801765,1,2026-08-24 04:51:56.392597+00:00
device_37f4a7b9,34649ace-ddf1-4f19-aa4e-2f065c52ac56,0.3638375180381519,1,2026-07-21 22:25:15.725396+00:00
device_37f4a7b9,73f00342-0b53-43b9-bbcf-1a523751ddda,4.243175418882802,1,2026-08-29 20:16:38.779353+00:00
device_37f4a7b9,9a440ecf-18b0-4c1f-86e3-1793d657fe60,0.5836301860411998,1,2026-08-22 08:35:01.699762+00:00
device_37f4a7b9,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,0.9327269140205594,2,2026-08-14 03:34:15.432414+00:00
device_4c5e8a4b,153eb443-bf3a-4972-91d8-9789b011510b,0.9960499402276639,1,2026-08-11 01:49:27.259487+00:00
device_4c5e8a4b,53ccbf55-ec6c-41ee-b286-a287c99906a8,2.471194154977189,1,2026-08-29 05:58:50.666790+00:00
device_4c5e8a4b,73f00342-0b53-43b9-bbcf-1a523751ddda,0.3473353488069206,1,2026-07-21 00:08:27.749654+00:00
device_4c5e8a4b,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,0.8986451688923391,2,2026-08-25 03:03:17.428572+00:00
device_52931df5,153eb443-bf3a-4972-91d8-9789b011510b,0.840904684334205,2,2026-08-02 15:16:25.234989+00:00
device_52931df5,34649ace-ddf1-4f19-aa4e-2f065c52ac56,1.520953526702492,1,2026-08-19 13:00:21.607418+00:00
device_52931df5,4d21cdd5-8bbb-4588-9d75-bdf304eabaa2,1.4928492344253081,3,2026-08-11 15:32:05.855131+00:00
device_52931df5,73f00342-0b53-43b9-bbcf-1a523751ddda,0.9640217432324251,1,2026-07-31 04:56:23.411467+00:00
device_52931df5,821622ab-94f7-498c-b216-82c39b77ef9d,2.355026777373272,1,2026-08-28 06:52:08.504412+00:00
device_52931df5,92628f5b-aa64-41bb-a679-f0b01507a173,0.721858996070789,1,2026-08-26 14:36:49.327126+00:00
device_55e8f06e,0ad0a195-2b38-4f46-b205-0ca879fa1dbd,0.936556283167622,1,2026-08-31 19:35:45.614690+00:00
device_55e8f06e,23a58e84-c462-4bf8-a5ea-c7bc3825a70c,1.544897565930713,1,2026-08-19 20:30:13.225597+00:00
device_55e8f06e,29c70151-0b4a-4225-8eb2-eb5abce97b15,4.542320368665204,1,2026-08-31 04:58:40.623850+00:00
device_55e8f06e,73f00342-0b53-43b9-bbcf-1a523751ddda,0.1028709196592995,1,2026-07-18 15:24:12.183648+00:00
device_55e8f06e,849d2910-63e6-42b9-bc4d-f43f9d152bcf,0.41301511347916703,1,2026-07-14 06:04:39.353968+00:00
device_55e8f06e,92628f5b-aa64-41bb-a679-f0b01507a173,0.4939868828184537,1,2026-08-19 00:32:22.881594+00:00
device_6db1e2a9,23a58e84-c462-4bf8-a5ea-c7bc3825a70c,1.5178153109465442,2,2026-08-06 23:39:09.620776+00:00
device_6db1e2a9,29c70151-0b4a-4225-8eb2-eb5abce97b15,0.8559340158079298,1,2026-07-28 19:51:28.682504+00:00
device_6db1e2a9,bfb01c78-0ed2-46dd-9631-7d6cdc32c4a8,3.522092836191253,3,2026-09-01 11:53:45.960745+00:00
device_6db1e2a9,d8f046d4-0fd0-424e-9b7d-1ad89485766a,4.054217718857089,2,2026-08-28 07:28:05.337624+00:00
device_6db1e2a9,dbb4a727-6747-4aad-95de-33be8902e079,0.8489949595027577,1,2026-08-07 21:08:49.372078+00:00
device_6fe823ba,153eb443-bf3a-4972-91d8-9789b011510b,1.8258832850356357,1,2026-08-23 04:42:52.832449+00:00
device_6fe823ba,29c70151-0b4a-4225-8eb2-eb5abce97b15,1.4229287039950445,1,2026-08-07 23:49:55.149430+00:00
device_6fe823ba,4d21cdd5-8bbb-4588-9d75-bdf304eabaa2,5.116247793261749,2,2026-09-01 23:41:23.018474+00:00
device_6fe823ba,66f6edee-0df5-41d3-a724-c4f06da0926a,5.797497320066441,2,2026-08-31 04:51:35.744923+00:00
device_6fe823ba,b4138e54-6653-472c-ae8b-b01fa86a3b0e,1.2683490349061515,1,2026-08-15 21:49:39.869490+00:00
device_6fe823ba,b77e7e0a-b2da-418b-8f86-6cc73c24254a,0.5860934186697084,1,2026-08-22 10:36:19.440002+00:00
device_6fe823ba,bfb01c78-0ed2-46dd-9631-7d6cdc32c4a8,2.8117711837874544,1,2026-08-31 19:57:18.106931+00:00
device_7002225b,153eb443-bf3a-4972-91d8-9789b011510b,0.45013234689282255,1,2026-07-15 23:23:06.639765+00:00
device_7002225b,34649ace-ddf1-4f19-aa4e-2f065c52ac56,2.9129380667091627,1,2026-09-01 12:55:18.789895+00:00
device_7002225b,821622ab-94f7-498c-b216-82c39b77ef9d,1.1859570825621604,2,2026-08-09 18:58:17.315406+00:00
device_70cce41e,23a58e84-c462-4bf8-a5ea-c7bc3825a70c,0.690140393234218,2,2026-08-19 02:27:45.759253+00:00
device_70cce41e,92628f5b-aa64-41bb-a679-f0b01507a173,0.540071392233531,1,2026-07-29 20:01:05.270470+00:00
device_70cce41e,9a440ecf-18b0-4c1f-86e3-1793d657fe60,2.88664902507695,1,2026-09-01 08:34:12.924597+00:00
device_70cce41e,d8f046d4-0fd0-424e-9b7d-1ad89485766a,0.977018638943537,1,2026-07-31 11:22:04.580134+00:00
device_71e576a8,153eb443-bf3a-4972-91d8-9789b011510b,0.5055994171439023,2,2026-08-11 19:53:00.333847+00:00
device_71e576a8,b4138e54-6653-472c-ae8b-b01fa86a3b0e,0.927188338985847,1,2026-08-31 14:46:14.196221+00:00
device_71e576a8,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,3.3288569498676344,3,2026-08-27 20:54:08.394004+00:00
device_737eae19,73f00342-0b53-43b9-bbcf-1a523751ddda,0.4237453838130978,2,2026-08-13 11:33:44.880810+00:00
device_737eae19,b4138e54-6653-472c-ae8b-b01fa86a3b0e,0.5811220931055303,1,2026-08-22 06:30:59.788947+00:00
device_737eae19,dbb4a727-6747-4aad-95de-33be8902e079,0.37059386269609546,1,2026-08-13 06:35:11.861720+00:00
device_75d4e6b1,153eb443-bf3a-4972-91d8-9789b011510b,2.43068265947941,1,2026-08-28 22:02:47.950618+00:00
device_75d4e6b1,4d21cdd5-8bbb-4588-9d75-bdf304eabaa2,0.902299155074429,1,2026-08-31 01:42:34.291915+00:00
device_75d4e6b1,53ccbf55-ec6c-41ee-b286-a287c99906a8,0.2836167245837572,1,2026-07-06 17:39:52.545938+00:00
device_75d4e6b1,73f00342-0b53-43b9-bbcf-1a523751ddda,1.9830830880192942,1,2026-08-24 20:21:26.429310+00:00
device_75d4e6b1,849d2910-63e6-42b9-bc4d-f43f9d152bcf,2.994465676938294,1,2026-09-02 02:10:17.800103+00:00
device_75d4e6b1,9a440ecf-18b0-4c1f-86e3-1793d657fe60,1.4373129224724173,3,2026-08-30 15:25:48.754811+00:00
device_75d4e6b1,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,3.0684916852497786,3,2026-08-22 11:01:17.521254+00:00
device_7a936bd8,23a58e84-c462-4bf8-a5ea-c7bc3825a70c,2.2442906431475484,3,2026-08-19 09:42:45.321706+00:00
device_7a936bd8,34649ace-ddf1-4f19-aa4e-2f065c52ac56,0.49630293302153966,1,2026-08-19 02:47:05.650868+00:00
device_7a936bd8,73f00342-0b53-43b9-bbcf-1a523751ddda,2.683884672606902,2,2026-08-25 08:14:16.204242+00:00
device_7a936bd8,821622ab-94f7-498c-b216-82c39b77ef9d,0.7691841174930183,1,2026-08-05 21:45:36.228706+00:00
device_7a936bd8,b4138e54-6653-472c-ae8b-b01fa86a3b0e,1.1792824495893077,1,2026-08-14 10:52:44.323733+00:00
device_7a936bd8,b77e7e0a-b2da-418b-8f86-6cc73c24254a,2.380090382544264,1,2026-08-18 06:45:15.065235+00:00
device_7a936bd8,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,0.13607566279070926,1,2026-07-24 05:40:36.129829+00:00
device_7aa1f439,23a58e84-c462-4bf8-a5ea-c7bc3825a70c,0.06629929131379003,1,2026-07-09 20:32:29.063598+00:00
device_7aa1f439,9a440ecf-18b0-4c1f-86e3-1793d657fe60,0.6005026624967558,1,2026-07-31 22:55:46.863402+00:00
device_7aa1f439,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,0.7133279385344096,2,2026-08-21 10:33:55.304535+00:00
device_7aa1f439,d8f046d4-0fd0-424e-9b7d-1ad89485766a,0.824170963873469,2,2026-08-03 19:57:14.264159+00:00
device_7db2638c,153eb443-bf3a-4972-91d8-9789b011510b,2.8379644333319214,1,2026-09-01 00:24:20.895456+00:00
device_7db2638c,73f00342-0b53-43b9-bbcf-1a523751ddda,2.5992387849957934,1,2026-08-30 06:13:44.267078+00:00
device_7db2638c,9a440ecf-18b0-4c1f-86e3-1793d657fe60,0.35361045106177447,1,2026-07-21 08:44:07.849133+00:00
device_7db2638c,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,0.18835221560204835,1,2026-07-30 17:43:33.460996+00:00
device_7db2638c,dbb4a727-6747-4aad-95de-33be8902e079,0.808502094956041,1,2026-08-28 21:01:24.082952+00:00
device_7fc9c339,0ad0a195-2b38-4f46-b205-0ca879fa1dbd,0.0760627532080834,1,2026-07-12 14:29:00.825149+00:00
device_7fc9c339,2b4ccc8e-b559-4c16-ac4a-59687e9c10bd,0.18788852347823295,1,2026-07-30 16:32:34.164687+00:00
device_7fc9c339,34649ace-ddf1-4f19-aa4e-2f065c52ac56,0.9848969264337484,1,2026-09-01 19:45:11.315094+00:00
device_7fc9c339,4d21cdd5-8bbb-4588-9d75-bdf304eabaa2,4.087452110735836,1,2026-08-29 02:19:48.706659+00:00
device_7fc9c339,73f00342-0b53-43b9-bbcf-1a523751ddda,0.47882761761292136,1,2026-08-18 09:34:44.040324+00:00
device_7fc9c339,849d2910-63e6-42b9-bc4d-f43f9d152bcf,1.5837807130704553,1,2026-08-20 08:26:06.531664+00:00
device_7fc9c339,92628f5b-aa64-41bb-a679-f0b01507a173,2.3146330747562396,1,2026-08-27 22:33:52.511390+00:00
device_7fc9c339,bfb01c78-0ed2-46dd-9631-7d6cdc32c4a8,0.06767745505519905,1,2026-07-10 06:25:00.769584+00:00
device_7fc9c339,dbb4a727-6747-4aad-95de-33be8902e079,0.3131181063874823,1,2026-08-09 21:41:38.420170+00:00
device_8659e198,23a58e84-c462-4bf8-a5ea-c7bc3825a70c,1.6820267553368387,2,2026-08-19 15:10:05.179843+00:00
device_8659e198,53ccbf55-ec6c-41ee-b286-a287c99906a8,0.6112858111060847,1,2026-07-22 02:16:34.352694+00:00
device_8659e198,66f6edee-0df5-41d3-a724-c4f06da0926a,0.5140812217848957,2,2026-08-16 01:53:58.355034+00:00
device_8659e198,73f00342-0b53-43b9-bbcf-1a523751ddda,0.6495814364835385,1,2026-08-24 11:58:22.541725+00:00
device_8659e198,849d2910-63e6-42b9-bc4d-f43f9d152bcf,0.5667683643067489,1,2026-07-30 19:10:40.152520+00:00
device_8659e198,b77e7e0a-b2da-418b-8f86-6cc73c24254a,2.928821614664663,2,2026-08-29 10:46:39.677576+00:00
device_8659e198,bfb01c78-0ed2-46dd-9631-7d6cdc32c4a8,1.6477189305771582,2,2026-08-31 05:33:41.428058+00:00
device_8659e198,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,0.11878538715057714,1,2026-07-21 12:26:53.579647+00:00
device_8659e198,d8f046d4-0fd0-424e-9b7d-1ad89485766a,3.346389675078875,4,2026-08-25 07:51:07.160769+00:00
device_86adf413,29c70151-0b4a-4225-8eb2-eb5abce97b15,2.490802995780116,2,2026-08-27 07:51:04.214553+00:00
device_86adf413,53ccbf55-ec6c-41ee-b286-a287c99906a8,0.21095829302947655,1,2026-08-02 00:07:56.650671+00:00
device_86adf413,849d2910-63e6-42b9-bc4d-f43f9d152bcf,0.7096818461165252,1,2026-08-04 07:06:48.728129+00:00
device_86adf413,b4138e54-6653-472c-ae8b-b01fa86a3b0e,0.12698993685320237,1,2026-07-22 20:30:25.749874+00:00
device_86adf413,b77e7e0a-b2da-418b-8f86-6cc73c24254a,1.2311627011434139,1,2026-08-05 02:20:52.967936+00:00
device_86adf413,d8f046d4-0fd0-424e-9b7d-1ad89485766a,5.720015371393512,2,2026-08-30 23:50:30.805885+00:00
device_8741b3e4,0ad0a195-2b38-4f46-b205-0ca879fa1dbd,1.7115078298660107,1,2026-08-21 21:39:50.053972+00:00
device_8741b3e4,4d21cdd5-8bbb-4588-9d75-bdf304eabaa2,0.877136043642318,1,2026-07-29 07:36:10.795493+00:00
device_8741b3e4,821622ab-94f7-498c-b216-82c39b77ef9d,2.7038589047241337,1,2026-08-31 01:10:13.478936+00:00
device_8741b3e4,9a440ecf-18b0-4c1f-86e3-1793d657fe60,2.1621674663378863,2,2026-08-18 21:48:03.345657+00:00
device_8741b3e4,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,4.01950837087596,1,2026-08-28 18:17:03.589157+00:00
device_8741b3e4,d8f046d4-0fd0-424e-9b7d-1ad89485766a,2.5002889932501464,3,2026-08-25 05:15:37.386882+00:00
device_88283ad1,2b4ccc8e-b559-4c16-ac4a-59687e9c10bd,0.8389954781968262,1,2026-08-29 14:47:38.179753+00:00
device_9b20524d,2b4ccc8e-b559-4c16-ac4a-59687e9c10bd,0.9292502541295533,1,2026-08-09 16:30:10.684095+00:00
device_9b20524d,4d21cdd5-8bbb-4588-9d75-bdf304eabaa2,0.08115157469595777,1,2026-07-13 21:34:06.103142+00:00
device_9b20524d,66f6edee-0df5-41d3-a724-c4f06da0926a,1.9316797710471283,1,2026-08-24 07:45:04.351096+00:00
device_9b20524d,9a440ecf-18b0-4c1f-86e3-1793d657fe60,5.127749120887648,2,2026-09-01 18:35:08.927995+00:00
device_9b20524d,b4138e54-6653-472c-ae8b-b01fa86a3b0e,0.8077350326588151,1,2026-08-06 21:14:01.838629+00:00
device_9b20524d,bfb01c78-0ed2-46dd-9631-7d6cdc32c4a8,0.2076922856520756,1,2026-07-10 17:18:32.870041+00:00
device_9b20524d,d8f046d4-0fd0-424e-9b7d-1ad89485766a,2.7755305521760523,1,2026-08-31 13:43:41.315202+00:00
device_9bbb3fdb,73f00342-0b53-43b9-bbcf-1a523751ddda,0.2744352952909514,1,2026-07-16 07:03:53.766726+00:00
device_9bbb3fdb,92628f5b-aa64-41bb-a679-f0b01507a173,2.729651982788531,1,2026-08-31 05:43:39.362576+00:00
device_9bbb3fdb,9a440ecf-18b0-4c1f-86e3-1793d657fe60,0.8959161270130443,1,2026-08-30 22:18:06.663088+00:00
device_9bbb3fdb,bfb01c78-0ed2-46dd-9631-7d6cdc32c4a8,0.08904758064371698,1,2026-07-15 18:08:14.605076+00:00
device_9bbb3fdb,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,3.8484345837140967,1,2026-08-27 21:24:27.451241+00:00
device_9ff94146,0ad0a195-2b38-4f46-b205-0ca879fa1dbd,0.7398413827226861,1,2026-08-27 02:25:28.481356+00:00
device_9ff94146,23a58e84-c462-4bf8-a5ea-c7bc3825a70c,7.627560069753823,2,2026-09-01 01:37:58.187898+00:00
device_9ff94146,29c70151-0b4a-4225-8eb2-eb5abce97b15,0.8671489802458086,2,2026-08-05 04:32:56.505638+00:00
device_9ff94146,821622ab-94f7-498c-b216-82c39b77ef9d,0.2682445973265628,1,2026-07-05 14:55:00.567616+00:00
device_9ff94146,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,0.7667365169947885,1,2026-08-05 20:13:48.838355+00:00
device_aa56314e,0ad0a195-2b38-4f46-b205-0ca879fa1dbd,0.3202012760689247,1,2026-07-19 09:05:50.587093+00:00
device_aa56314e,23a58e84-c462-4bf8-a5ea-c7bc3825a70c,1.3459984204644364,1,2026-08-17 02:20:57.587085+00:00
device_aa56314e,29c70151-0b4a-4225-8eb2-eb5abce97b15,5.765000474164069,3,2026-08-31 19:55:43.900170+00:00
device_aa56314e,66f6edee-0df5-41d3-a724-c4f06da0926a,0.9475820108278713,2,2026-08-29 04:52:58.861956+00:00
device_aa56314e,849d2910-63e6-42b9-bc4d-f43f9d152bcf,3.7926870665193517,3,2026-08-29 21:47:26.511473+00:00
device_aa56314e,92628f5b-aa64-41bb-a679-f0b01507a173,2.6012467828284835,1,2026-08-30 06:35:58.688790+00:00
device_aa56314e,b4138e54-6653-472c-ae8b-b01fa86a3b0e,1.1503658173098412,2,2026-08-28 15:26:33.815537+00:00
device_aa56314e,b77e7e0a-b2da-418b-8f86-6cc73c24254a,0.9459651261417698,1,2026-09-01 00:23:38.848301+00:00
device_ab308a62,4d21cdd5-8bbb-4588-9d75-bdf304eabaa2,5.3079072595039865,2,2026-09-01 11:10:44.058694+00:00
device_ab308a62,b4138e54-6653-472c-ae8b-b01fa86a3b0e,1.722598321773777,1,2026-08-22 00:45:51.291160+00:00
device_ab308a62,b77e7e0a-b2da-418b-8f86-6cc73c24254a,0.6730663511430494,2,2026-08-12 07:52:48.169404+00:00
device_ab308a62,bfb01c78-0ed2-46dd-9631-7d6cdc32c4a8,0.08540599650055784,1,2026-07-14 22:05:42.784342+00:00
device_ab308a62,d1f9c425-45eb-4e73-b65e-c08d0fad3caf,0.3358767104365813,1,2026-08-11 07:22:21.299532+00:00
device_ac1adb92,153eb443-bf3a-4972-91d8-9789b011510b,0.8853199139244238,1,2026-08-30 16:35:27.375279+00:00
device_ac1adb92,23a58e84-c462-4bf8-a5ea-c7bc3825a70c,0.25340886570404675,1,2026-07-04 11:36:26.030774+00:00
device_ac1adb92,34649ace-ddf1-4f19-aa4e-2f065c52ac56,7.942593140449499,4,2026-08-31 03:48:44.413498+00:00
device_ac1adb92,73f00342-0b53-43b9-bbcf-1a523751ddda,3.5791774061925437,2,2026-08-31 08:04:31.063033+00:00
device_ac1adb92,92628f5b-aa64-41bb-a679-f0b01507a173,4.671096368852833,2,2026-08-29 20:24:07.092280+00:00
device_ac1adb92,b4138e54-6653-472c-ae8b-b01fa86a3b0e,0.7943049847412049,2,2026-08-24 19:34:47.070499+00:00
device_ac1adb92,b77e7e0a-b2da-418b-8f86-6cc73c24254a,0.679758628272915,1,2026-08-03 10:26:08.235465+00:00
device_ac1adb92,d8f046d4-0fd0-424e-9b7d-1ad89485766a,1.948433655629679,2,2026-08-30 00:47:29.251029+00:00
device_ac1adb92,dbb4a727-6747-4aad-95de-33be8902e079,0.48411827054748197,1,2026-07-17 10:19:23.601800+00:00
