id,action_type,title,platform,user_id,timestamp,contents_id_content,youtube_streams_id_streams,category_id,module_name,source
5beaf3fc-487b-4369-9299-b46757b9f5ee,view_page,Harapan Lama Sekolah,android,4524b2e2-d928-4fe2-91df-7be94fe02005,2026-07-13T11:28:03.755874+00:00,,,3,fitur,synthetic
2fad92fe-928a-4093-a1fb-5c50db13df86,view_page,"Perkembangan Pariwisata Kota Malang, September 2023",android,c26ea14f-ef65-4360-9c16-cd142e149555,2026-07-13T16:53:22.137957+00:00,e19374cd-9b1e-4641-be7d-3da4950bc319,,1,brs,synthetic
29926bec-adfd-41c2-8ce3-f33ca89203ca,view_pdf,Statistik Hortikultura Kota Malang 2020,ios,f3cd0062-e2be-4641-8b1f-9a01f9181901,2026-07-14T00:52:43.655080+00:00,6920507a-2d63-401b-9774-1c3d2936adf3,,6,publikasi,synthetic
89d61ac7-3769-438e-b3be-10d9a68c12e5,view_page,Luas Panen dan Produksi Padidi Kota Malang 2025 (Angka Tetap),android,b65f63dd-b8c8-491a-8228-0123cfaa4ad5,2026-07-14T09:05:17.201671+00:00,274c88c0-91b3-497d-8324-095a0dde3ccc,,6,brs,synthetic
1dfcccf1-de53-4768-b555-08542bb1f316,download_file,Statistik Hortikultura Kota Malang 2022,android,c4e5d5c3-dd03-46d5-a90a-065aa0c65be0,2026-07-14T09:51:17.585266+00:00,be7dd977-5fa8-4478-a0eb-cfeef341e497,,6,publikasi,synthetic
7b3909db-0052-4353-8764-22ce65a49373,view_pdf,Statistik Hortikultura Kota Malang 2016,android,1af53968-413d-435c-8025-64bb27104da6,2026-07-14T13:58:58.561662+00:00,0eaeb68f-f2b8-4c8a-8490-9ac3a8a8ac92,,6,publikasi,synthetic
beba1232-37ad-4791-a8b4-6ee635fe6f20,view_page,Statistik Kesejahteraan Rakyat Kota Malang  Tahun 2015,ios,b78263e8-ace1-434a-b55f-baa41233064d,2026-07-14T17:41:02.233194+00:00,22357198-1e57-43b4-b56f-1798d76613df,,7,publikasi,synthetic
1e0229f2-dff1-4b09-84df-52fc2f62e6c8,view_pdf,Luas Panen dan Produksi Padi di Kota Malang 2024,android,f45e2cb9-845e-452e-ba3f-5e35ddfe1588,2026-07-15T02:23:27.174302+00:00,3f4cc9ef-f459-43bf-88bb-92a8fa082b3d,,6,publikasi,synthetic
51a688c6-c0bd-404b-b2fc-5cf6ee81b6c9,view_pdf,Profil Kemiskinan Kota Malang 2021,android,e91cde6b-787b-40cf-a451-7c83809fc0e5,2026-07-15T04:19:06.696805+00:00,a011ebb7-c5ea-4e31-ac97-5c40a0bb715a,,4,infografis,synthetic
1e664622-1f2b-4dad-9e93-6d2cb0253584,view_pdf,Inflasi Mei 2022,android,f5d69270-5042-46d1-bdda-e580b61167f5,2026-07-15T06:06:19.522551+00:00,ca16876e-f5f2-490c-8e21-b630a3f74389,,1,infografis,synthetic
e4a3a837-9b60-47bb-8de6-e94543fad84f,view_pdf,Kecamatan Blimbing Dalam Angka 2023,android,7ae971d7-24f3-4efe-bd2b-4e6ebecf07cd,2026-07-15T11:08:38.737865+00:00,61465177-3a20-4e19-83bb-cc14b4788cda,,5,publikasi,synthetic
390e2f70-34c8-468d-a381-61ba51f089ef,view_pdf,"Keadaan Ketenagakerjaan Kota Malang, Agustus 2022",android,97024041-21c5-46e1-b17d-e672f680b725,2026-07-15T17:16:32.067477+00:00,a287fe6d-c136-4b9a-ab1a-b79b50082d44,,2,infografis,synthetic
2664ceb3-6c2c-4a38-adf3-b2ae6c5c5c7d,view_page,Produk Domestik Regional Bruto (PDRB),android,e52728d8-095a-44ad-9b4f-2626d412b0ea,2026-07-15T18:12:58.237014+00:00,,,1,fitur,synthetic
c308e46a-0ef1-4ed6-a010-c8c7be2d4230,view_pdf,"Tingkat Penghunian Kamar (TPK) Hotel Kota Malang Pada Bulan Maret 2026 Mencapai 35,22 persen",ios,77f4be0c-7c5a-415d-8bc4-4662996bc919,2026-07-15T21:17:03.709158+00:00,740db0bd-9ce8-4cb4-9b25-35c6ebac2226,,1,brs,synthetic
7622918b-a688-498d-88c0-ba503cd11fbb,download_file,Kota Malang Dalam Angka 1981,ios,9c1fe3b9-030a-4655-84a6-170d1012ad7f,2026-07-16T01:47:21.440339+00:00,39a813cf-80b2-4f4c-a01f-27d81ec4ad6a,,5,publikasi,synthetic
1802cf1b-b215-48e9-a5aa-6a43f11b59ba,view_page,Tingkat Pengangguran Terbuka,android,ba200dc0-7b28-46b8-a214-abef06d064a7,2026-07-16T04:30:27.143718+00:00,,,2,fitur,synthetic
0334bce3-0242-4c68-8770-8f0ad2d6c7b0,view_page,Produk Domestik Regional Bruto (PDRB),android,a4806f9e-cea0-4ce7-91e7-5f64f0cffa58,2026-07-16T08:52:53.987932+00:00,,,1,fitur,synthetic
b84a6a7a-c58c-4786-b644-6ed282e4f3cf,view_pdf,"Persentase penduduk miskin di Kota Malang pada Maret 2025 sebesar 3,85 persen, mengalami penurunan jika dibandingkan tahun sebelumnya.",android,7ae971d7-24f3-4efe-bd2b-4e6ebecf07cd,2026-07-16T17:14:49.340481+00:00,93297b81-adf1-4fdc-98b8-809061b98fe2,,4,brs,synthetic
e78069f6-9235-4fb5-a808-bf33e564080d,view_pdf,Perkembangan Indeks Harga Konsumen/ Inflasi September 2018,android,f3fb9d14-a6d0-46f9-9541-fbf7ffe184d2,2026-07-16T19:06:44.513671+00:00,fdb38ce7-d219-4059-9bc1-9b96ea0db50a,,1,brs,synthetic
26898882-5f61-43e7-b457-32b7ed6f77fb,view_page,Kota Malang Dalam Angka 2016,android,c6cba3cd-f16e-4d37-817a-a84907c6087f,2026-07-17T01:28:36.413659+00:00,edc4b634-15d6-42c3-b259-18153ae2b53f,,5,publikasi,synthetic
6bdf5af9-e55c-41c4-8f9c-d159023dc020,view_page,Tingkat Pengangguran Terbuka,ios,924dc5ec-363b-45b4-898b-bb000275e60d,2026-07-17T03:40:05.283000+00:00,,,2,fitur,synthetic
643ee600-25c4-4183-99d7-e281e64176de,view_page,Statistik Potensi Desa Kota Malang 2024,ios,c4220ec6-e647-4393-b9a2-64f505425017,2026-07-17T09:41:38.628003+00:00,7c85e5ec-d8c1-44a8-bc52-73ef1f8b47fa,,5,publikasi,synthetic
f000a5f5-8e9a-4718-a316-62c0dfd7b585,view_page,Profil Kemiskinan Kota Malang 2020,android,c3d18631-1431-4f1b-ae52-578ff8587eb7,2026-07-17T10:30:02.172433+00:00,83be4b48-b731-4b9f-ab90-7998d30b6c99,,4,brs,synthetic
16bcb201-d869-4866-9191-ee26294d1e30,download_file,Angkatan Kerja Kota Malang 2018,android,b6695b91-da67-4b4f-98ac-da08406dbdda,2026-07-17T13:13:01.887436+00:00,7d5a7711-995e-44ed-8cd6-fe1c23960c94,,2,infografis,synthetic
8530a72a-949a-47e8-a7fe-dceecb24c9bf,view_pdf,"Indeks Ketimpangan Gender Kota Malang Tahun 2025 sebesar 0,137",android,faaa04bd-ee10-43fe-bf48-14f4b0189cf7,2026-07-17T13:41:58.524488+00:00,17119014-7c3e-4b2d-89d4-1df8cbfa530f,,3,brs,synthetic
1af72195-fa20-4afa-9a3e-1da68374cfd6,view_page,Produksi Padi & Beras,ios,3aa2c559-909d-4378-8724-9475adeb8d58,2026-07-17T18:44:23.279345+00:00,,,6,fitur,synthetic
233f4f23-eca7-4fd2-8146-afe6ea03c844,view_page,"Indeks Pembangunan Manusia Kota Malang Tahun 2025 mencapai 85,55",android,d855588d-6253-4d49-9c6b-e764751adbaa,2026-07-17T21:15:46.802523+00:00,fd646a6b-c5ce-42ca-bac2-71e9eb896241,,3,brs,synthetic
c711f971-79a1-4ec3-b2e6-ce96eeca4526,download_file,IPM Tahun 2019,android,c4e5d5c3-dd03-46d5-a90a-065aa0c65be0,2026-07-18T00:36:45.838182+00:00,753b9b94-bb31-4db2-8187-dc7b227b4ab4,,3,brs,synthetic
aec64421-8898-432d-9f5e-180033bbe62e,view_page,Indeks Ketimpangan Gender 2023 Kota Malang,android,57e1aebe-4916-43b7-9e56-aaa2c7f84f54,2026-07-18T11:06:55.568176+00:00,74852880-a408-4878-a907-ea713fbf3b01,,3,infografis,synthetic
0ff1d4f1-4627-4bde-be92-4597a6791a43,view_page,"Persentase penduduk miskin di Kota Malang pada Maret 2025 sebesar 3,85 persen, mengalami penurunan jika dibandingkan tahun sebelumnya.",ios,9be6bf2f-d1ad-42ba-9e6a-af7051212ab7,2026-07-18T16:02:42.321259+00:00,93297b81-adf1-4fdc-98b8-809061b98fe2,,4,brs,synthetic
a4d08917-8ac2-486d-a38c-214d2a08b0a6,view_page,Statistik Hortikultura Kota Malang 2017,android,08bbaa3b-030e-4523-b87e-c396f8f6addd,2026-07-18T16:22:26.741579+00:00,9232597a-e625-435c-9c0a-2292447a4daa,,6,publikasi,synthetic
841473b7-6961-4390-95b3-08ec8fb7224e,view_pdf,Indeks Pembangunan Manusia Kota Malang Tahun 2024,android,f48ee036-74aa-43d5-8d4f-aec7b6e8b076,2026-07-18T16:54:03.320894+00:00,053d70d8-4eb6-44ec-8e2f-a0ba3e384e91,,3,infografis,synthetic
4124d120-c410-475e-99fe-f18b293965c9,view_pdf,Statistik Pendidikan Kota Malang 2020,android,16e0d911-eef1-4a93-a491-d79102dbf13e,2026-07-18T23:29:11.255786+00:00,ec7ee147-45ff-42ef-8e51-c26e6f0a07ce,,3,publikasi,synthetic
27e3b5ac-7a11-44f7-8b94-2936e9b31d61,download_file,Statistik Kesejahteraan Rakyat Kota Malang 2024,android,9fb5293f-b2ea-4abe-8c06-b71b8840b40e,2026-07-19T00:53:52.334025+00:00,13a86f0c-99a9-44be-afd2-453651e27bc8,,7,publikasi,synthetic
b4698af8-b6be-403f-b4fd-feff60800d2b,view_page,Profil Kemiskinan Kota Malang 2020,android,bb7535c5-5ef7-45ad-86e2-c00fdc90eea4,2026-07-19T01:55:03.183197+00:00,83be4b48-b731-4b9f-ab90-7998d30b6c99,,4,brs,synthetic
9be22e60-6939-43c4-ac54-ee2195053f87,download_file,Produk Domestik Regional Bruto Kota Malang Menurut Pengeluaran 2016 - 2020,android,4474b60b-26aa-4527-a363-70e0b1786d79,2026-07-19T10:56:54.480239+00:00,1a8f3074-aa2e-4b73-af21-d6991293d908,,7,publikasi,synthetic
f63f77b1-47ce-40b4-8e5d-12ccdfbc2aab,view_pdf,Jumlah Angkatan Kerja Kota Malang pada Agustus 2025 sebanyak 486.794 orang,android,34e5f6ff-e0d7-4466-ac39-98ce53d76bf2,2026-07-19T15:07:12.035895+00:00,46f26082-e68b-4b7d-948d-5afbcf93626c,,2,brs,synthetic
922444e5-90f2-405d-b3d3-92614722a800,view_page,Kecamatan Klojen Dalam Angka 2017,ios,f5d69270-5042-46d1-bdda-e580b61167f5,2026-07-19T15:58:15.502278+00:00,e122afe7-1d16-46ec-8953-8b11b5fceeef,,5,publikasi,synthetic
0dc95ed2-3c4a-495e-a58c-0786a2537a76,view_page,"Perkembangan Pariwisata Kota Malang, Juli 2023",android,9fb5293f-b2ea-4abe-8c06-b71b8840b40e,2026-07-19T19:08:21.711257+00:00,0cdb1f80-8d69-4b0f-8fc9-0e580d5f0b2c,,1,infografis,synthetic
abee67a6-f478-43d0-90bd-230da78182ac,view_pdf,Perkembangan Indeks Harga Konsumen/ Inflasi Mei 2020,android,16e0d911-eef1-4a93-a491-d79102dbf13e,2026-07-19T23:29:37.746720+00:00,13e93b4d-d7d7-441a-9be6-3b1925138c0d,,1,brs,synthetic
c49fa6f4-98a1-4f6a-98fb-e84114523118,view_page,Produk Domestik Regional Bruto Kota Malang Menurut Pengeluaran 2017 - 2021,ios,d642d4f7-8475-490f-a849-d251cdc3fe29,2026-07-19T23:56:15.697520+00:00,8f5d6ae2-67bc-4a45-8219-c07a5b54cd4b,,7,publikasi,synthetic
9c2ce358-4b06-4cf3-a947-24b444305960,view_pdf,Produk Domestik Regional Bruto Kota Malang Menurut Pengeluaran 2015 - 2019,android,cc32986f-e394-4a03-a4a6-83cbdf2f09f9,2026-07-20T04:21:59.669449+00:00,36c64f33-73d9-46cc-bbe9-ed40926a95dd,,7,publikasi,synthetic
3e5fff59-9e32-456b-93df-a4710ea8bf3d,view_page,Produk Domestik Regional Bruto (PDRB),android,88dc4537-722d-40ee-a1cf-cf58144e9feb,2026-07-20T06:35:45.218546+00:00,,,1,fitur,synthetic
54d82e53-ab60-4426-b32d-885f0b3e4795,view_page,Produk Domestik Regional Bruto Kota Malang Menurut Pengeluaran 2016 - 2020,android,1236cc02-5721-4a03-9654-f79d404ab90d,2026-07-20T13:11:34.238271+00:00,1a8f3074-aa2e-4b73-af21-d6991293d908,,7,publikasi,synthetic
f6ffdf30-79b2-4838-a1b4-78921bcf0d15,view_page,Produksi Padi & Beras,android,4ea983ff-d2ea-4975-81ee-a2f2374eb41e,2026-07-20T14:20:14.554697+00:00,,,6,fitur,synthetic
ec12e01c-c35f-4817-9ef5-a523bdfcf84d,view_page,Statistik Industri Besar dan Sedang Kota Malang 2015,android,77f4be0c-7c5a-415d-8bc4-4662996bc919,2026-07-21T04:48:46.389250+00:00,00be2cb2-54e9-49e5-8a36-c61d3b5376a6,,1,publikasi,synthetic
a0948845-300b-44aa-9a8c-254b088f402d,download_file,Luas Panen dan Produksi Padidi Kota Malang 2025 (Angka Tetap)(1)2026-03-09,android,f5bef1ec-ecbd-4763-aa96-65c3c3a2f561,2026-07-21T09:28:11.661969+00:00,09dde2b6-815c-4310-8a75-4bc179e81958,,6,infografis,synthetic
891adf46-e7c0-4b9c-85b1-f8b8cffebff1,download_file,"Perkembangan IHK Kota Malang, November 2024",android,aadfdb0c-ee2f-4e4f-a190-b511a0235263,2026-07-21T16:50:47.820382+00:00,43c5ad13-7a49-4c89-b915-b9f7e07b35da,,1,infografis,synthetic
0efab753-d357-4495-905a-f1031e10e344,view_page,Penduduk Menurut Jenis Kelamin,android,b696989d-87b1-4ec3-972b-677874edaa9d,2026-07-21T20:16:11.245027+00:00,,,5,fitur,synthetic
a5aa644f-7324-4069-977f-3d8b914dd7bd,view_page,Statistik Kesejahteraan Rakyat Kota Malang 2023,ios,cfba3e08-b622-4b92-a3f6-08568e7108ce,2026-07-21T21:52:51.370973+00:00,6a66718c-d86c-46af-afb7-06cac8d77fdc,,7,publikasi,synthetic
301196ef-a412-4a8d-8f6d-5c5f6914142f,view_page,Usia Harapan Hidup,ios,f48ee036-74aa-43d5-8d4f-aec7b6e8b076,2026-07-21T22:06:12.074052+00:00,,,3,fitur,synthetic
24a24683-ec2f-478d-ab4f-dc0171bc288b,view_page,Kecamatan Klojen Dalam Angka 2005,android,f012bbff-0ef0-4a0f-96d1-5c6f7fcdbd9e,2026-07-21T23:51:53.439382+00:00,73d5f14a-593b-4158-a20b-e2dd5720de77,,5,publikasi,synthetic
098274a7-9cb0-42f9-82d0-a348e46254a1,view_page,Produksi Padi & Beras,android,d906e59c-663d-4bdf-811b-c0323231034c,2026-07-22T03:07:58.533900+00:00,,,6,fitur,synthetic
cd0a9067-0739-4cb0-9e0c-282dc1853dbf,view_pdf,IPM Tahun 2019,android,153537e9-99db-41d4-b817-4e1103a6a4ec,2026-07-22T04:34:45.530413+00:00,753b9b94-bb31-4db2-8187-dc7b227b4ab4,,3,brs,synthetic
22c1cd0a-5042-4f41-90b9-9f0c8ffe2e6a,download_file,"Indeks Ketimpangan Gender (IKG) Kota Malang pada tahun 2024 sebesar 0,131 atau tidak mengalami perubahan dibandingkan tahun 2023.",android,3b2afe64-4195-4ba2-beb5-28ff6d4e2eae,2026-07-22T08:00:48.780527+00:00,7637c31b-840a-44a2-874a-4185e044457d,,3,brs,synthetic
64d6b38b-9b57-4e1d-9ef7-7c647e5864e2,download_file,"Indeks Pembangunan Manusia (IPM) Kota Malang Tahun 2020 Mencapai 81,45",android,c3d18631-1431-4f1b-ae52-578ff8587eb7,2026-07-22T19:13:27.457621+00:00,627141ec-f676-4c19-a6f5-59994ad8e4ed,,3,brs,synthetic
